index,start_time,end_time,speaker,original_telugu,transliteration
2352,"01:53:00,122","01:53:01,462",speaker_7,బా వెళ్లి ఉల్లిపాయ సమోసా తెప్పెయ్య,baa velli ullipaaya samosaa theppeyya
2353,"01:53:01,582","01:53:01,932",speaker_40,రేయ్,rey
2354,"01:53:02,242","01:53:02,592",speaker_40,insensitive,insensitive
2355,"01:53:02,862","01:53:03,312",speaker_40,గా మాట్లాడకు.,gaa maatlaadaku.
2356,"01:53:04,221","01:53:04,462",speaker_40,రామ్మా,raammaa
2357,"01:53:05,021","01:53:05,261",speaker_40,కూర్చో.,koorcho.
2358,"01:53:07,271","01:53:08,101",speaker_40,మనసారా మాట్లాడు.,manasaaraa maatlaadu.
2359,"01:53:08,442","01:53:09,412",speaker_40,నీకు నచ్చితే okay,neeku nachhithe okay
2360,"01:53:09,582","01:53:12,172",speaker_40,లేకపోతే వదిలేయ్ no problem. మనం ఇంకో అమ్మాయిని చూద్దాం,lekapothe vadhiley no problem. manam inko ammaayini choodhdhaam
2361,"01:53:12,641","01:53:12,992",speaker_40,okay.,okay.
2362,"01:53:14,721","01:53:15,032",speaker_40,తిరుగు పో.,thirugu po.
2363,"01:53:16,082","01:53:16,902",speaker_40,ఏ పార్థు రా,ye paarthu raa
2364,"01:53:29,311","01:53:30,381",speaker_0,నవ్వద్దు కనిపెట్టేస్తుంది,navvadhdhu kanipettesthundhi
2365,"01:53:32,692","01:53:33,351",speaker_40,కుందన మీరు,kundhana meeru
2366,"01:53:33,402","01:53:35,512",speaker_40,గగన్ కోసం ఎవరెవరో అమ్మాయిల్ని చూస్తున్నారో,gagan kosam yevarevaro ammaayilni choosthunnaaro
2367,"01:53:36,282","01:53:36,632",speaker_40,నన్నెందుకు,nannendhuku
2368,"01:53:36,761","01:53:37,112",speaker_40,చూడట్లేదు?,choodatledhu?
2369,"01:53:40,921","01:53:41,792",speaker_40,ఎలా ఉంది నా performance?,yelaa undhi naa performance?
2370,"01:53:42,442","01:53:43,572",speaker_0,ఎన్ని Oscar లు కావాలి?,yenni Oscar lu kaavaali?
2371,"01:53:44,122","01:53:46,462",speaker_40,నీ Oscar నువ్వే ఉంచుకో. ఆ Polaroid camera ఎక్కడ?,nee Oscar nuvve unchuko. aa Polaroid camera yekkada?
2372,"01:53:47,442","01:53:49,112",speaker_7,Lunch hom lunch hom lunch,Lunch hom lunch hom lunch
2373,"01:53:52,542","01:53:52,881",speaker_7,hom.,hom.
2374,"01:53:53,481","01:53:55,101",speaker_7,వెళ్లి vintage market నుంచి దింపా.,velli vintage market nunchi dhimpaa.
2375,"01:53:55,561","01:53:57,092",speaker_7,ఏం phone లో తీస్తే సరిపోదా?,yem phone lo theesthe saripodhaa?
2376,"01:53:58,122","01:53:58,242",speaker_40,ఏయ్,yey
2377,"01:53:58,301","01:53:58,692",speaker_7,ఈ డబ్బాలోనే,ee dabbaalone
2378,"01:53:58,962","01:53:59,381",speaker_7,తీయాలా?,theeyaalaa?
2379,"01:53:59,521","01:54:01,192",speaker_40,అదంతా ఒక feel అబ్బా నీకు అర్థం కాదులే,adhanthaa oka feel abbaa neeku artham kaadhule
2380,"01:54:01,421","01:54:01,771",speaker_7,ఆ,aa
2381,"01:54:01,981","01:54:03,331",speaker_40,Come let's take a picture. ఉమ్,Come let's take a picture. um
2382,"01:54:09,801","01:54:10,442",speaker_40,హేయ్ see,hey see
2383,"01:54:10,721","01:54:11,432",speaker_0,Interest లేదు,Interest ledhu
2384,"01:54:17,211","01:54:18,681",speaker_40,హేయ్ పో,hey po
2385,"01:54:20,221","01:54:20,322",speaker_40,రా.,raa.
2386,"01:54:22,271","01:54:33,612",speaker_40,Get out.,Get out.
2387,"01:54:33,662","01:54:35,152",speaker_40,నిన్ను ఒక family man లా చూడబోతున్నాను,ninnu oka family man laa choodabothunnaanu
2388,"01:54:35,442","01:54:36,841",speaker_40,అంటేనే my heart is full రా.,antene my heart is full raa.
2389,"01:54:37,671","01:54:38,622",speaker_40,కాదు మన,kaadhu mana
2390,"01:54:38,681","01:54:39,432",speaker_40,mission completed,mission completed
2391,"01:54:39,702","01:54:40,021",speaker_40,రా.,raa.
2392,"01:54:40,711","01:54:41,251",speaker_40,ఇప్పుడే sir,ippude sir
2393,"01:54:41,301","01:54:42,381",speaker_40,ఆ flight ticket book chesu.,aa flight ticket book chesu.
2394,"01:54:46,641","01:54:47,822",speaker_6,Divorce apply చేసింది ఎవరు?,Divorce apply chesindhi yevaru?
2395,"01:54:47,921","01:54:48,271",speaker_0,అదేంటంటే,adhentante
2396,"01:54:48,561","01:54:48,721",speaker_0,sir,sir
2397,"01:54:48,921","01:54:49,291",speaker_6,ఏయ్,yey
2398,"01:54:49,341","01:54:49,462",speaker_0,Sir,Sir
2399,"01:54:50,791","01:54:51,542",speaker_6,కూతురా? అల్లుడా?,koothuraa? alludaa?
2400,"01:54:51,721","01:54:53,052",speaker_0,Sir మీ అమ్మాయే sir.,Sir mee ammaaye sir.
2401,"01:54:53,822","01:54:54,101",speaker_0,Sir sir,Sir sir
2402,"01:54:54,641","01:54:57,412",speaker_0,tension అవ్వకండి sir please. మీకున్న BP కి block కి కచ్చితంగా,tension avvakandi sir please. meekunna BP ki block ki kachhithangaa
2403,"01:54:57,462","01:54:58,101",speaker_0,heart attack వస్తుంది.,heart attack vasthundhi.
2404,"01:54:59,622","01:55:01,702",speaker_0,మరీ ఇంత మెల్లగా త్వరగా పెట్టబెట్టా sir తీసుకో.,maree intha mellagaa thvaragaa pettabettaa sir theesuko.
2405,"01:55:02,671","01:55:03,152",speaker_0,దున్నపోతు మీద,dhunnapothu meedha
2406,"01:55:03,202","01:55:04,542",speaker_0,వర్షం పడ్డట్టు ఎలా ఉందో చూడు,varsham paddattu yelaa undho choodu
2407,"01:55:08,921","01:55:09,242",speaker_6,అమ్మా,ammaa
2408,"01:55:10,071","01:55:10,862",speaker_6,నాన్నగారు ఊరికినే,naannagaaru oorikine
2409,"01:55:10,921","01:55:11,271",speaker_6,గుర్తుకొస్తున్నారు.,gurthukosthunnaaru.
2410,"01:55:11,981","01:55:12,332",speaker_6,ఒకసారి,okasaari
2411,"01:55:13,011","01:55:13,761",speaker_6,ఇంటికి తీసుకుని రావా?,intiki theesukuni raavaa?
2412,"01:55:13,841","01:55:15,822",speaker_0,వీడొకడు వచ్చేసాడు నాన్నారు పన్నీరు అంట.,veedokadu vachhesaadu naannaaru panneeru anta.
2413,"01:55:20,481","01:55:20,681",speaker_0,ఏంటి?,yenti?
2414,"01:55:21,881","01:55:22,231",speaker_40,నాకు,naaku
2415,"01:55:23,122","01:55:24,572",speaker_40,చివరిగా ఒకసారి ఆయన్ని చూడాలని,chivarigaa okasaari aayanni choodaalani
2416,"01:55:24,721","01:55:25,101",speaker_40,ఉందిరా,undhiraa
2417,"01:55:27,101","01:55:27,282",speaker_0,Madam,Madam
2418,"01:55:28,601","01:55:29,752",speaker_0,మనం వెళ్తుంది ఆయన నుంచి తప్పించుకోవడానికి,manam velthundhi aayana nunchi thappinchukovadaaniki
2419,"01:55:30,362","01:55:30,712",speaker_0,మర్చిపోయారా?,marchipoyaaraa?
2420,"01:55:32,242","01:55:32,521",speaker_0,హేయ్!,hey!
2421,"01:55:33,891","01:55:34,681",speaker_0,నీకిదే limit.,neekidhe limit.
2422,"01:55:37,612","01:55:38,721",speaker_0,పిచ్చెక్కిపోతుంది. మోకాళ్ళో,pichhekkipothundhi. mokaallo
2423,"01:55:38,771","01:55:40,512",speaker_0,ఉన్న మెదడుని తలలో పెట్టుకొని మరీ అదుగ్గా రా,unna medhaduni thalalo pettukoni maree adhuggaa raa
2424,"01:55:42,721","01:55:43,532",speaker_40,Canada వెళ్లానంటే,Canada vellaanante
2425,"01:55:43,782","01:55:44,932",speaker_40,life long ఆయన్ని చూడలేను.,life long aayanni choodalenu.
2426,"01:55:46,822","01:55:47,252",speaker_40,Please,Please
2427,"01:55:53,742","01:55:54,942",speaker_0,Weapon ని వాడేసావు కదా,Weapon ni vaadesaavu kadhaa
2428,"01:56:05,752","01:56:06,102",speaker_6,రామా!,raamaa!
2429,"01:56:08,442","01:56:10,832",speaker_6,డెడెడెడెడె నాన్నగారు,dedededede naannagaaru
2430,"01:56:11,761","01:56:12,891",speaker_6,వచ్చేసారా? కూర్చోమ్మా!,vachhesaaraa? koorchommaa!
2431,"01:56:13,431","01:56:13,782",speaker_6,డెడెడెడెడె,dedededede
2432,"01:56:15,952","01:56:16,582",speaker_6,ఓ ఓ ఓ,o o o
2433,"01:56:17,291","01:56:18,122",speaker_6,ఓయ్ ఓయ్,oy oy
2434,"01:56:18,832","01:56:19,742",speaker_6,ఆగు నాన్న ఆగు నాన్న,aagu naanna aagu naanna
2435,"01:56:20,671","01:56:21,771",speaker_6,ఆగు నాన్న ఛీ ఛీ,aagu naanna chee chee
2436,"01:56:22,771","01:56:22,912",speaker_6,ఆగు,aagu
2437,"01:56:29,261","01:56:29,942",speaker_6,నాన్న. ఉండు,naanna. undu
2438,"01:56:30,051","01:56:30,922",speaker_6,ఉండు ఉండు జాగ్రత్తగా,undu undu jaagraththagaa
2439,"01:56:31,061","01:56:31,412",speaker_6,తీసుకెళ్ళమ్మా!,theesukellammaa!
2440,"01:56:36,341","01:56:37,072",speaker_6,Divorce. ఇదంతా,Divorce. idhanthaa
2441,"01:56:37,152","01:56:37,902",speaker_6,prank ఏ కదమ్మా?,prank ye kadhammaa?
2442,"01:56:42,072","01:56:43,792",speaker_6,నా మొహం మీద ఎర్రి గొర్రె అని రాసి ఉందా?,naa moham meedha yerri gorre ani raasi undhaa?
2443,"01:56:45,481","01:56:45,971",speaker_6,నువ్వు చెప్పు.,nuvvu cheppu.
2444,"01:56:47,152","01:56:47,502",speaker_6,చెప్పవే.,cheppave.
2445,"01:56:48,471","01:56:49,021",speaker_6,ఏం జరుగుతుంది?,yem jaruguthundhi?
2446,"01:56:49,931","01:56:50,762",speaker_6,చూద్దు ఏం జరుగుతుందో?,choodhdhu yem jaruguthundho?
2447,"01:56:52,032","01:56:53,471",speaker_6,నా చెల్లిని చంపిన నాకు,naa chellini champina naaku
2448,"01:56:55,032","01:56:56,252",speaker_6,నిన్ను చంపడం ఎంత సేపు?,ninnu champadam yentha sepu?
2449,"01:56:56,851","01:56:57,271",speaker_6,చెప్పవే.,cheppave.
2450,"01:56:57,652","01:56:57,891",speaker_41,నేనే,nene
2451,"01:56:58,792","01:56:59,572",speaker_41,divorce apply చేయమంది.,divorce apply cheyamandhi.
2452,"01:57:03,631","01:57:04,372",speaker_6,అర్థం కాలేదు.,artham kaaledhu.
2453,"01:57:08,011","01:57:09,011",speaker_41,ఇది apply చేయమంది నేనే.,idhi apply cheyamandhi nene.
2454,"01:57:09,881","01:57:10,671","speaker_6, speaker_41","ఎందుకు? ఎందుకంటే,","yendhuku? yendhukante,"
2455,"01:57:11,551","01:57:13,351",speaker_41,నీ కూతురు నాకు bore కొట్టింది. అంతే.,nee koothuru naaku bore kottindhi. anthe.
2456,"01:57:14,051","01:57:14,642",speaker_6,Bore కొట్టేసిందా?,Bore kottesindhaa?
2457,"01:57:15,252","01:57:15,572",speaker_42,అయ్యా!,ayyaa!
2458,"01:57:16,332","01:57:18,142",speaker_42,వారం నుంచి వీడు matter ముళ్ళల్లో అమ్మాయిల్ని వెతుకుతున్నాడయ్యా.,vaaram nunchi veedu matter mullallo ammaayilni vethukuthunnaadayyaa.
2459,"01:57:18,631","01:57:19,202",speaker_42,ఇదిగో చూడండయ్యా.,idhigo choodandayyaa.
2460,"01:57:21,551","01:57:24,601",speaker_42,అంతే కాదు office లో పనిచేసే ఒక అమ్మాయికి వీడికి సంబంధం ఉందని కూడా,anthe kaadhu office lo panichese oka ammaayiki veediki sambandham undhani koodaa
2461,"01:57:24,652","01:57:25,002",speaker_42,చెప్తున్నారు.,chepthunnaaru.
2462,"01:57:25,712","01:57:26,271",speaker_41,అవును ఉంది.,avunu undhi.
2463,"01:57:26,612","01:57:26,712",speaker_42,ఆ?,aa?
2464,"01:57:27,891","01:57:29,091",speaker_41,మీ మనస్సాక్షి మీద ఒట్టేసి చెప్పండి.,mee manassaakshi meedha ottesi cheppandi.
2465,"01:57:29,931","01:57:30,051",speaker_41,ఏం?,yem?
2466,"01:57:31,112","01:57:32,922",speaker_41,మీరెవరూ మీ పెళ్ళాంత తప్ప ఇంకెవరితో పడుకోలేదా?,meerevaroo mee pellaantha thappa inkevaritho padukoledhaa?
2467,"01:57:33,252","01:57:34,252",speaker_6,ఏమంటావ్ రా? ఏయ్ నిన్ను,yemantaav raa? yey ninnu
2468,"01:57:35,402","01:57:36,231",speaker_6,చంపేస్తానురా ఈరోజు.,champesthaanuraa eeroju.
2469,"01:57:37,332","01:57:37,682",speaker_6,వదలండ్రా.,vadhalandraa.
2470,"01:57:39,281","01:57:40,082",speaker_6,వదలండ్రా. ఏమంటావ్,vadhalandraa. yemantaav
2471,"01:57:40,152","01:57:40,502",speaker_6,రా?,raa?
2472,"01:57:41,962","01:57:42,312",speaker_6,అయ్యా!,ayyaa!
2473,"01:57:44,851","01:57:45,282",speaker_6,అన్న అన్న అన్న,anna anna anna
2474,"01:57:46,551","01:57:46,902",speaker_6,వదలండ్రా.,vadhalandraa.
2475,"01:57:47,612","01:57:48,342",speaker_6,వాడు ఏం చూస్తున్నాడురా?,vaadu yem choosthunnaaduraa?
2476,"01:57:49,032","01:57:49,542",speaker_6,నన్ను వదలండ్రా.,nannu vadhalandraa.
2477,"01:57:50,641","01:57:51,322",speaker_6,దంటు చూస్తా,dhantu choosthaa
2478,"01:57:51,372","01:57:51,692",speaker_6,ఈరోజు.,eeroju.
2479,"01:57:53,091","01:57:54,421",speaker_43,నాన్న మీ నంతటికీ కాదండీ.,naanna mee nanthatikee kaadhandee.
2480,"01:57:54,832","01:57:57,042",speaker_41,ఏయ్! మీ నాన్నని నా మీదకి పంపించి చంపాలని చూస్తున్నావా?,yey! mee naannani naa meedhaki pampinchi champaalani choosthunnaavaa?
2481,"01:57:58,391","01:57:59,562",speaker_41,నిజం తెలిస్తే పిల్లను చంపేస్తాడు.,nijam thelisthe pillanu champesthaadu.
2482,"01:58:01,971","01:58:02,351",speaker_41,ఆహ్,aah
2483,"01:58:04,032","01:58:04,382",speaker_41,చంపేస్తాడు.,champesthaadu.
2484,"01:58:07,391","01:58:07,742",speaker_17,అత్త్యా!,aththyaa!
2485,"01:58:10,011","01:58:11,521",speaker_17,గగన్ అన్నని అక్కడ అందరూ కొడుతున్నారు.,gagan annani akkada andharoo koduthunnaaru.
2486,"01:58:14,072","01:58:14,761",speaker_6,అలా అంటావురా నువ్వు?,alaa antaavuraa nuvvu?
2487,"01:58:15,311","01:58:16,142",speaker_6,అలా అంటావురా నువ్వు?,alaa antaavuraa nuvvu?
2488,"01:58:16,591","01:58:16,851",speaker_6,చెప్పు.,cheppu.
2489,"01:58:17,431","01:58:17,811",speaker_6,చెప్పురా.,cheppuraa.
2490,"01:58:19,032","01:58:20,262",speaker_6,ఎవరిని చూసి అన్నావురా ఆ మాట?,yevarini choosi annaavuraa aa maata?
2491,"01:58:20,912","01:58:21,902",speaker_6,నా కూతురు bore కొట్టిందరా?,naa koothuru bore kottindharaa?
2492,"01:58:23,091","01:58:23,591",speaker_6,bore కొట్టిందరా?,bore kottindharaa?
2493,"01:58:24,032","01:58:24,992",speaker_6,నా కూతురు bore కొట్టిందరా?,naa koothuru bore kottindharaa?
