index,start_time,end_time,speaker,original_telugu,transliteration,Actors
4140,"02:16:23,539","02:16:23,890",speaker_48,అస్సలాం,assalaam,
4141,"02:16:24,119","02:16:24,470",speaker_48,వాలెకుం,vaalekum,
4142,"02:16:24,720","02:16:26,020",speaker_48,అస్సలే tiger దూకుతుంటే,assale tiger dhookuthunte,
4143,"02:16:27,000","02:16:27,350",speaker_47,అదుర్స్,adhurs,
4144,"02:16:28,420","02:16:28,539",speaker_47,అ అ,a a,
4145,"02:16:29,300","02:16:29,789",speaker_47,అ అదుర్స్,a adhurs,
4146,"02:16:56,529","02:16:58,219",speaker_7,నాన్నా! నాన్నా!,naannaa! naannaa!,
4147,"02:16:59,979","02:17:00,329",speaker_35,నరసింహ!,narasimha!,
4148,"02:17:02,399","02:17:03,509",speaker_35,పాపం lock అయ్యావా?,paapam lock ayyaavaa?,
4149,"02:17:04,459","02:17:06,229",speaker_35,safety కోసం మీ నాన్నని shift చేశా.,safety kosam mee naannani shift cheshaa.,
4150,"02:17:06,559","02:17:07,739",speaker_35,అదే నాకు help అయింది.,adhe naaku help ayindhi.,
4151,"02:17:08,180","02:17:08,770",speaker_35,నీకో information.,neeko information.,
4152,"02:17:09,559","02:17:10,710",speaker_35,రేపు మీ నాన్నని చంపేస్తున్నా.,repu mee naannani champesthunnaa.,
4153,"02:17:12,239","02:17:13,809",speaker_35,నాకు ఆ island తో పని లేదు.,naaku aa island tho pani ledhu.,
4154,"02:17:14,239","02:17:15,870",speaker_35,ఆ doors ఎప్పటికీ open కావు.,aa doors yeppatikee open kaavu.,
4155,"02:17:16,200","02:17:17,190",speaker_35,Food లేక తొందర్లోనే,Food leka thondharlone,
4156,"02:17:17,520","02:17:18,170",speaker_35,నువ్వు చచ్చిపోతావ్.,nuvvu chachhipothaav.,
4157,"02:17:19,059","02:17:19,409",speaker_35,Bye.,Bye.,
4158,"02:17:23,180","02:17:25,030",speaker_7,రండి రండి త్వరగా బయటికి వెళ్లిపోండి ఇక్కడి నుంచి.,randi randi thvaragaa bayatiki vellipondi ikkadi nunchi.,
4159,"02:17:29,299","02:17:29,970",speaker_35,ఏంటి చారి?,yenti chaari?,
4160,"02:17:30,299","02:17:31,040",speaker_35,ఎక్కడికి వెళ్తున్నావ్?,yekkadiki velthunnaav?,
4161,"02:17:31,100","02:17:32,770",speaker_7,ఆ నేను ఎక్కడికి వెళ్తాను బాబా గారు?,aa nenu yekkadiki velthaanu baabaa gaaru?,
4162,"02:17:32,959","02:17:33,309",speaker_7,ఊరికనే,oorikane,
4163,"02:17:33,719","02:17:34,950",speaker_7,ఈ తింగరి మొహాలు city చూస్తానంటేనూ.,ee thingari mohaalu city choosthaanantenoo.,
4164,"02:17:35,440","02:17:36,809",speaker_35,నువ్వేమో city చూడ్డానికి వెళ్తావ్.,nuvvemo city chooddaaniki velthaav.,
4165,"02:17:37,100","02:17:38,570",speaker_35,మీ brother ఏమో island చూడ్డానికి వెళ్ళాడు.,mee brother yemo island chooddaaniki vellaadu.,
4166,"02:17:38,620","02:17:39,430",speaker_35,మరి నేనేం చూడాలి?,mari nenem choodaali?,
4167,"02:17:40,319","02:17:41,010",speaker_35,నాన్న చచ్చిపోతాడు,naanna chachhipothaadu,
4168,"02:17:41,340","02:17:41,690",speaker_35,చారి.,chaari.,
4169,"02:17:42,559","02:17:43,550",speaker_35,రేపు మీ నాన్న వచ్చేసరికి,repu mee naanna vachhesariki,
4170,"02:17:43,860","02:17:44,210",speaker_35,ఇలా,ilaa,
4171,"02:17:44,399","02:17:44,750",speaker_35,నిలబడాలి.,nilabadaali.,
4172,"02:17:59,239","02:17:59,590",speaker_35,Move.,Move.,
4173,"02:18:02,899","02:18:03,590",speaker_35,Welcome Major.,Welcome Major.,
4174,"02:18:04,219","02:18:04,600",speaker_35,Welcome.,Welcome.,
4175,"02:18:05,579","02:18:07,110",speaker_35,Finally you made it. Congrats.,Finally you made it. Congrats.,
4176,"02:18:09,000","02:18:09,350",speaker_35,Demonstration,Demonstration,
4177,"02:18:09,559","02:18:09,909",speaker_35,please.,please.,
4178,"02:18:16,200","02:18:18,170",speaker_35,This is the most important part of the program.,This is the most important part of the program.,
4179,"02:18:21,280","02:18:22,069",speaker_48,Good morning Major.,Good morning Major.,
4180,"02:18:22,280","02:18:23,130",speaker_48,Now the weapon is ready.,Now the weapon is ready.,
4181,"02:18:23,180","02:18:24,450",speaker_35,ఇప్పుడు మీరు target fix చేయండి.,ippudu meeru target fix cheyandi.,
4182,"02:18:31,120","02:18:31,520",speaker_35,Friends,Friends,
4183,"02:18:32,260","02:18:33,809",speaker_35,మన target ఆ bridge మీద ఉంది.,mana target aa bridge meedha undhi.,
4184,"02:18:34,659","02:18:35,510",speaker_35,ఆ bridge ఇక్కడికి,aa bridge ikkadiki,
4185,"02:18:35,709","02:18:37,329",speaker_35,పన్నెండు kilometers దూరంలో ఉంది.,pannendu kilometers dhooramlo undhi.,
4186,"02:18:37,979","02:18:38,470",speaker_35,One second.,One second.,
4187,"02:18:40,700","02:18:41,610",speaker_35,Peter come in Peter.,Peter come in Peter.,
4188,"02:18:42,120","02:18:42,950",speaker_49,I am ready sir.,I am ready sir.,
4189,"02:18:43,000","02:18:44,159",speaker_35,Peter please wave your hand.,Peter please wave your hand.,
4190,"02:18:50,260","02:18:50,610",speaker_49,Fantastic.,Fantastic.,
4191,"02:18:51,620","02:18:52,569",speaker_49,But where is the weapon?,But where is the weapon?,
4192,"02:18:53,079","02:18:54,090",speaker_35,మీ కళ్ళ ముందే ఉంది.,mee kalla mundhe undhi.,
4193,"02:18:54,319","02:18:54,670",speaker_49,Where?,Where?,
4194,"02:18:55,600","02:18:56,110",speaker_35,Look there.,Look there.,
4195,"02:19:02,799","02:19:03,059",speaker_35,Major,Major,
4196,"02:19:03,780","02:19:04,130",speaker_35,చూపించండి.,choopinchandi.,
4197,"02:19:22,109","02:19:23,500",speaker_49,Wow! Unbelievable.,Wow! Unbelievable.,
4198,"02:19:23,600","02:19:23,940",speaker_35,Now,Now,
4199,"02:19:24,520","02:19:25,069",speaker_35,your target.,your target.,
4200,"02:19:38,360","02:19:38,899",speaker_35,Sorry Major,Sorry Major,
4201,"02:19:39,559","02:19:40,670",speaker_35,deal నీతో కలిపి మాట్లాడుకున్నాను.,deal neetho kalipi maatlaadukunnaanu.,
4202,"02:19:41,459","02:19:41,809",speaker_35,తప్పలేదు.,thappaledhu.,
4203,"02:19:42,340","02:19:42,459",speaker_49,No,No,
4204,"02:19:43,319","02:19:44,690",speaker_49,no you cannot do this to me.,no you cannot do this to me.,
4205,"02:19:44,819","02:19:46,510",speaker_49,No no please don't do this.,No no please don't do this.,
4206,"02:19:47,280","02:19:47,399",speaker_49,No,No,
4207,"02:19:48,120","02:19:48,280",speaker_49,no,no,
4208,"02:19:48,920","02:19:50,239",speaker_49,please please no,please please no,
4209,"02:19:51,280","02:19:52,569",speaker_49,no బాబా no please.,no baabaa no please.,
4210,"02:20:08,510","02:20:09,210",speaker_7,వీడు ఇక్కడికెలా,veedu ikkadikelaa,
4211,"02:20:09,260","02:20:09,610",speaker_7,వచ్చాడు?,vachhaadu?,
4212,"02:20:09,920","02:20:12,270",speaker_47,ఏ information తీసుకొని లోపలికి వెళ్ళాడో అదే information తీసుకొని,ye information theesukoni lopaliki vellaado adhe information theesukoni,
4213,"02:20:12,319","02:20:12,850",speaker_47,బయటికి వచ్చుంటాడు.,bayatiki vachhuntaadu.,
4214,"02:20:13,299","02:20:14,590",speaker_47,logic ప్రకారం అంతే కదా బాబా.,logic prakaaram anthe kadhaa baabaa.,
4215,"02:20:14,639","02:20:14,790",speaker_35,Hey,Hey,
4216,"02:20:15,219","02:20:15,909",speaker_35,stop that vehicle.,stop that vehicle.,
4217,"02:20:22,719","02:20:23,170",speaker_35,Get him.,Get him.,
4218,"02:20:25,819","02:20:26,170",speaker_35,Hey.,Hey.,
4219,"02:20:48,930","02:20:49,319",speaker_7,ఏయ్ ఏయ్ ఏయ్,yey yey yey,
4220,"02:20:56,029","02:20:57,300",speaker_7,ఇప్పుడు పె,ippudu pe,
4221,"02:20:57,350","02:20:57,780",speaker_7,పె పె పెట్రోల్,pe pe petrol,
4222,"02:21:05,797","02:21:09,308",speaker_50,"వెప్పెన్, వెప్పెన్.","veppen, veppen.",
4223,"02:21:18,608","02:21:19,448",speaker_50,ఏయ్ వద్దు వద్దు,yey vadhdhu vadhdhu,
4224,"02:21:19,888","02:21:20,538",speaker_50,వెప్పెన్ కాలిపోతుంది.,veppen kaalipothundhi.,
4225,"02:21:21,288","02:21:22,417",speaker_50,మీ వాళ్ళని నీకిచ్చేసాను తీసుకెళ్ళిపో.,mee vaallani neekichhesaanu theesukellipo.,
4226,"02:21:23,927","02:21:24,278",speaker_50,మేజర్,mejar,
4227,"02:21:24,448","02:21:25,198",speaker_50,"వెళ్ళిపో, వెళ్ళిపో.","vellipo, vellipo.",
4228,"02:21:27,708","02:21:28,288",speaker_16,ఇద్దరు ఉన్నారేంటి?,idhdharu unnaarenti?,
4229,"02:21:28,907","02:21:30,218",speaker_50,ఇద్దరు నీ కొడుకులే కవల పిల్లలు,idhdharu nee kodukule kavala pillalu,
4230,"02:21:30,388","02:21:33,118",speaker_50,ఆ కథ నీకు తర్వాత వాళ్ళు చెప్తారు వెళ్ళిపో వెళ్ళిపో వెళ్ళిపో వెళ్ళిపో.,aa katha neeku tharvaatha vaallu chepthaaru vellipo vellipo vellipo vellipo.,
4231,"02:21:33,188","02:21:33,308",speaker_50,ఏయ్,yey,
4232,"02:21:33,847","02:21:34,417",speaker_50,ఎవరూ కాల్చద్దు,yevaroo kaalchadhdhu,
4233,"02:21:34,747","02:21:35,497",speaker_50,మొత్తం fire అయిపోతావ్.,moththam fire ayipothaav.,
4234,"02:21:35,667","02:21:36,577",speaker_50,No no no firing.,No no no firing.,
4235,"02:21:46,417","02:21:46,868",speaker_16,అది ఎంత,adhi yentha,
4236,"02:21:46,917","02:21:47,638",speaker_16,నొక్కినా పనిచేయదు,nokkinaa panicheyadhu,
4237,"02:21:47,907","02:21:49,478",speaker_16,మిషన్ మీకు వదిలేసి trigger వాడు పట్టుకుపోయాడు.,mishan meeku vadhilesi trigger vaadu pattukupoyaadu.,
4238,"02:21:49,688","02:21:49,987",speaker_50,మేజర్,mejar,
4239,"02:21:51,147","02:21:51,978",speaker_50,ఆ trigger ఇచ్చి వెళ్ళు.,aa trigger ichhi vellu.,
4240,"02:21:53,548","02:21:54,308",speaker_50,నా కొడుక్కి ఇస్తా,naa kodukki isthaa,
4241,"02:21:55,147","02:21:55,958",speaker_50,దమ్ముంటే తీసుకో.,dhammunte theesuko.,
4242,"02:21:56,587","02:21:56,987",speaker_50,Guys,Guys,
4243,"02:21:57,528","02:21:58,077",speaker_50,"hold him,","hold him,",
4244,"02:21:58,268","02:21:58,818",speaker_50,hold him.,hold him.,
4245,"02:22:31,977","02:22:32,538",speaker_16,బిచ్చగాడి వెధవలు,bichhagaadi vedhavalu,
4246,"02:22:32,587","02:22:34,368",speaker_16,ఎప్పుడు చూసినా కొట్టుకుని చచ్చిపోతూ ఉంటారు ఎప్పుడు బాగుపడతారో,yeppudu choosinaa kottukuni chachhipothoo untaaru yeppudu baagupadathaaro,
4247,"02:22:34,448","02:22:34,868",speaker_16,ఏమో.,yemo.,
4248,"02:22:36,007","02:22:38,238",speaker_50,బ్రాహ్మణ హత్య మహా పాపమండి రెండు కాళ్ళు కూడా పోయి చేస్తుంది.,braahmana hathya mahaa paapamandi rendu kaallu koodaa poyi chesthundhi.,
4249,"02:22:38,288","02:22:38,638",speaker_16,మువ్.,muv.,
4250,"02:22:39,288","02:22:40,298",speaker_50,కాలు పోతుందన్న పట్టించుకునేలా,kaalu pothundhanna pattinchukunelaa,
4251,"02:22:40,507","02:22:40,858",speaker_50,లేడు.,ledu.,
4252,"02:22:47,927","02:22:48,898",speaker_16,నీలాంటి వాడు బతికుంటే,neelaanti vaadu bathikunte,
4253,"02:22:49,628","02:22:50,138",speaker_16,ఈ ప్రపంచంలో,ee prapanchamlo,
4254,"02:22:50,888","02:22:52,558",speaker_16,స్నేహం అనే పదాన్ని ఎవ్వడూ నమ్మడురా.,sneham ane padhaanni yevvadoo nammaduraa.,
4255,"02:24:08,567","02:24:08,917",speaker_50,నరసింహా.,narasimhaa.,
4256,"02:24:11,548","02:24:11,898",speaker_16,నర్సి.,narsi.,
4257,"02:24:13,938","02:24:14,578","speaker_50, speaker_16",ఇందిరా. ఏవండీ.,indhiraa. yevandee.,
4258,"02:24:14,628","02:24:15,218",speaker_50,Don't move.,Don't move.,
4259,"02:24:16,667","02:24:17,067",speaker_16,బాబా గారు,baabaa gaaru,
4260,"02:24:17,608","02:24:18,188",speaker_16,ఎవరండీ ఆవిడ?,yevarandee aavida?,
4261,"02:24:18,237","02:24:18,337",speaker_50,ఆ,aa,
4262,"02:24:18,968","02:24:19,497",speaker_50,మీ అమ్మరా,mee ammaraa,
4263,"02:24:20,028","02:24:21,997",speaker_50,మీ family అందరినీ నేను పరిచయం చేయాల్సి వస్తోంది.,mee family andharinee nenu parichayam cheyaalsi vasthondhi.,
4264,"02:24:32,567","02:24:32,917",speaker_16,నాయక్.,naayak.,
4265,"02:24:40,888","02:24:40,988",speaker_50,నర్సి.,narsi.,
4266,"02:24:40,977","02:24:41,077",speaker_16,నరసింహా.,narasimhaa.,
4267,"02:24:40,977","02:24:41,327",speaker_50,నర్సి.,narsi.,
4268,"02:24:50,647","02:24:51,638",speaker_16,"Come on, come on.","Come on, come on.",
4269,"02:24:51,827","02:24:52,177",speaker_50,No.,No.,
4270,"02:24:54,557","02:24:55,427","speaker_16, speaker_50",నర్సి. No,narsi. No,
4271,"02:24:55,927","02:24:56,278",speaker_50,no.,no.,
4272,"02:25:00,087","02:25:00,438",speaker_16,నర్సి.,narsi.,
4273,"02:26:15,448","02:26:15,798",speaker_16,అరెరే,arere,
4274,"02:26:31,407","02:26:33,108",speaker_16,ఏడవకండి నాన్న ఏడవకండి అమ్మ.,yedavakandi naanna yedavakandi amma.,
4275,"02:26:33,827","02:26:34,258",speaker_50,గురువు గారు.,guruvu gaaru.,
4276,"02:26:34,308","02:26:34,597",speaker_16,ఆ.,aa.,
4277,"02:26:34,647","02:26:36,938",speaker_50,నేను చందు అలా సినిమాకి వెళ్లి వస్తాం అండి పిల్లలు జాగ్రత్త.,nenu chandhu alaa sinimaaki velli vasthaam andi pillalu jaagraththa.,
4278,"02:26:37,087","02:26:37,438",speaker_16,అలాగే.,alaage.,
4279,"02:26:37,708","02:26:38,518",speaker_22,వెళ్ళి వస్తాం భట్టు.,velli vasthaam bhattu.,
4280,"02:26:38,847","02:26:39,538",speaker_16,అలాగే చందు.,alaage chandhu.,
4281,"02:26:41,268","02:26:41,587",speaker_16,ఒరేయ్,orey,
4282,"02:26:42,048","02:26:43,038",speaker_16,మీ mummy నేను చూసుకోవాల్సిందిరా,mee mummy nenu choosukovaalsindhiraa,
4283,"02:26:44,108","02:26:45,858",speaker_16,నా mummy చేతిలో చిక్కి నా జీవితం ఇలా అయిపోయింది.,naa mummy chethilo chikki naa jeevitham ilaa ayipoyindhi.,
4284,"02:26:46,507","02:26:46,858",speaker_50,వంతులు.,vanthulu.,
4285,"02:26:47,208","02:26:47,638",speaker_16,ఆ.,aa.,
4286,"02:26:47,688","02:26:48,257",speaker_50,మందు అయిపోయిందా?,mandhu ayipoyindhaa?,
4287,"02:26:48,888","02:26:49,677",speaker_16,నా రక్తం తాగవే,naa raktam thaagave,
4288,"02:26:50,167","02:26:52,497",speaker_16,అయిపోయింది అయిపోయింది అంటే తాగేస్తుంటే అయిపోక ఏమవుతుంది మరి,ayipoyindhi ayipoyindhi ante thaagesthunte ayipoka yemavuthundhi mari,
4289,"02:26:52,647","02:26:54,438",speaker_16,నిన్ను పోషిస్తే ఇలాగ నా జీవితం మటాష్ అయిపోతుంది.,ninnu poshisthe ilaaga naa jeevitham mataash ayipothundhi.,
4290,"02:26:55,208","02:26:56,378",speaker_16,నేనే వీడి దగ్గర పని చేస్తున్నాను,nene veedi dhaggara pani chesthunnaanu,
4291,"02:26:56,888","02:26:57,238",speaker_16,ఎంతంతాను,yenthanthaanu,
4292,"02:26:57,567","02:26:58,258",speaker_16,ఎక్కడి నుంచి తాను?,yekkadi nunchi thaanu?,
